company_size,annual_revenue_k,website_visits_30d,email_opens_30d,demo_requests_30d,form_submissions_30d,days_since_last_contact,lead_source,industry,decision_maker_engaged,converted
75,109.03,6,3,0,2,8,social,saas,False,0
7,363.19,17,5,0,0,18,organic,ecommerce,True,0
20,70.88,11,2,1,2,4,referral,saas,True,1
79,321.64,15,3,0,1,67,social,saas,False,0
41,173.18,14,7,0,0,3,social,healthcare,False,0
35,1774.46,9,7,0,1,14,outbound,healthcare,False,0
23,742.27,14,4,1,1,20,paid_search,finance,False,0
117,1359.44,10,3,0,2,7,outbound,services,False,1
79,320.75,8,3,1,0,5,organic,saas,False,0
82,177.73,11,1,0,2,30,paid_search,services,True,1
33,172.16,17,2,0,2,17,organic,healthcare,False,0
63,642.55,7,5,3,1,60,paid_search,ecommerce,False,1
19,3011.4,16,4,0,0,0,paid_search,services,False,0
49,744.25,18,3,2,3,20,organic,saas,True,0
7,338.74,8,1,0,1,35,social,healthcare,False,0
16,407.98,8,1,0,3,24,paid_search,finance,False,0
42,477.56,15,5,0,0,3,paid_search,ecommerce,False,0
365,3739.26,13,2,0,2,15,organic,services,True,0
13,1691.9,23,2,0,0,15,paid_search,saas,False,0
20,639.03,19,2,0,2,45,paid_search,services,False,1
65,549.9,17,5,1,0,29,paid_search,saas,False,0
225,664.71,13,2,0,0,5,organic,saas,False,0
64,807.77,15,3,1,2,41,social,ecommerce,True,0
96,325.97,11,3,1,1,11,outbound,services,False,0
42,211.86,8,4,1,3,26,referral,saas,False,0
36,1383.29,20,4,1,2,2,referral,services,False,0
58,503.7,7,2,0,0,32,outbound,saas,True,0
32,1272.49,11,4,0,0,26,outbound,ecommerce,True,0
97,2555.9,16,4,1,1,51,referral,ecommerce,False,0
15,829.33,7,3,0,0,1,outbound,saas,False,0
111,705.25,12,5,1,2,1,outbound,services,False,0
56,12091.32,13,6,0,2,2,social,ecommerce,True,0
46,606.08,14,6,0,1,44,paid_search,finance,False,0
15,165.58,10,2,0,2,13,organic,healthcare,True,0
25,371.96,3,8,0,2,5,organic,healthcare,True,0
142,2325.49,10,5,0,1,23,referral,healthcare,True,1
46,135.08,11,3,1,1,45,referral,services,False,0
68,232.19,9,2,1,1,39,paid_search,finance,False,1
27,1489.84,23,3,0,4,15,referral,healthcare,False,0
53,375.55,10,3,2,0,42,referral,healthcare,False,1
18,441.31,10,1,1,2,38,outbound,healthcare,False,0
59,1441.4,13,4,1,2,46,organic,ecommerce,True,1
73,240.61,15,6,1,2,16,organic,healthcare,False,1
71,113.45,15,4,0,4,33,social,ecommerce,True,0
26,122.87,20,6,0,0,6,outbound,finance,True,0
42,881.64,13,4,1,1,37,outbound,services,False,0
84,638.51,11,3,0,1,30,outbound,services,False,0
46,246.52,10,2,0,1,35,outbound,services,True,0
43,154.66,8,4,2,0,18,paid_search,healthcare,False,0
250,375.94,12,3,1,1,6,paid_search,finance,False,0
26,1504.95,11,3,0,1,1,paid_search,saas,False,0
130,213.62,12,2,0,1,41,referral,healthcare,False,0
22,254.0,14,0,0,1,2,outbound,ecommerce,False,0
92,149.83,11,8,0,1,37,paid_search,saas,True,0
96,341.24,8,6,0,1,7,referral,services,False,0
36,690.96,14,7,0,0,26,paid_search,services,False,0
21,4085.38,18,3,0,1,27,organic,healthcare,False,0
11,612.64,10,1,1,1,4,organic,ecommerce,False,0
33,467.0,16,8,1,1,77,organic,finance,True,0
83,1167.87,14,4,0,1,9,outbound,ecommerce,False,0
23,988.53,12,5,0,1,36,paid_search,services,False,0
59,276.54,6,4,0,0,80,outbound,services,False,0
17,4924.9,11,1,0,1,14,social,ecommerce,False,0
45,480.88,8,5,0,0,3,organic,saas,False,0
22,624.14,12,4,0,1,26,organic,ecommerce,True,1
51,855.21,14,7,2,0,3,outbound,saas,True,1
37,696.36,13,8,0,1,10,paid_search,ecommerce,False,0
21,2265.15,15,6,1,2,4,outbound,saas,False,0
32,273.17,18,8,2,1,34,organic,saas,False,0
26,1078.56,9,8,0,2,19,social,ecommerce,False,0
19,580.89,10,7,0,1,17,outbound,saas,False,0
130,1316.49,16,3,0,1,2,organic,finance,True,0
41,397.43,22,4,0,1,26,paid_search,saas,False,0
9,347.09,13,1,1,0,27,outbound,services,True,0
33,1024.62,11,3,0,0,44,paid_search,saas,False,0
113,704.86,14,4,0,1,18,paid_search,saas,False,0
30,216.96,9,3,0,1,32,paid_search,saas,True,1
181,1892.42,11,4,1,1,40,paid_search,finance,False,0
28,1025.06,14,6,0,2,13,social,ecommerce,False,0
82,457.51,11,5,1,2,1,social,healthcare,False,0
125,308.51,15,2,0,0,30,paid_search,saas,False,0
78,709.2,16,6,0,1,24,outbound,services,False,0
18,953.83,14,4,1,0,3,organic,saas,True,0
26,100.08,16,1,0,0,75,organic,ecommerce,False,0
139,717.43,7,6,0,0,1,referral,services,True,1
29,946.3,15,2,0,2,55,outbound,saas,False,0
119,46.88,9,4,0,2,28,organic,ecommerce,False,0
39,599.56,11,6,4,1,12,organic,services,True,0
61,986.94,13,1,0,0,14,referral,ecommerce,True,0
18,880.84,13,7,2,1,26,outbound,saas,False,0
34,1099.32,12,5,0,1,1,organic,ecommerce,False,1
27,355.11,10,3,0,0,23,paid_search,saas,False,0
65,174.18,9,7,1,2,13,social,services,False,1
59,81.47,11,2,1,2,3,paid_search,healthcare,False,0
79,1468.83,13,5,1,1,38,organic,healthcare,False,1
37,995.32,8,6,1,0,8,organic,saas,False,1
26,1585.24,4,3,1,0,1,paid_search,finance,False,0
63,238.62,19,3,0,1,9,referral,finance,False,0
24,1100.85,7,5,0,1,22,outbound,saas,False,0
129,109.65,12,2,1,1,43,referral,services,False,0
50,206.54,13,4,1,1,14,social,healthcare,False,1
42,558.9,14,5,1,5,9,outbound,finance,False,0
79,956.43,13,1,1,0,33,paid_search,ecommerce,True,0
51,2641.26,13,3,1,1,14,paid_search,saas,False,1
14,387.59,20,5,0,2,31,outbound,finance,True,0
23,207.32,9,3,1,1,11,organic,finance,True,0
127,196.93,11,1,1,1,21,social,ecommerce,True,1
58,247.68,10,3,1,2,5,social,saas,False,0
14,4541.56,13,5,0,0,21,organic,services,True,0
72,1050.34,14,5,1,2,7,paid_search,saas,True,1
35,1498.97,10,4,1,1,12,organic,ecommerce,False,0
27,388.0,12,2,0,0,66,organic,healthcare,True,1
22,491.94,15,7,0,0,58,paid_search,saas,True,0
122,991.55,14,5,0,0,4,paid_search,saas,True,1
11,297.14,12,3,3,2,21,social,saas,False,0
28,368.22,10,5,0,2,55,outbound,services,True,0
60,250.96,13,3,2,1,19,outbound,ecommerce,False,1
193,314.98,7,9,0,1,16,paid_search,finance,True,0
85,517.48,15,3,0,0,21,paid_search,services,True,0
28,216.65,11,4,1,1,23,paid_search,finance,False,0
186,655.88,8,1,0,0,30,organic,healthcare,False,0
18,654.96,5,5,1,2,30,outbound,healthcare,False,0
68,411.89,13,2,0,1,45,paid_search,ecommerce,True,0
81,215.41,8,4,1,2,65,organic,healthcare,True,1
27,547.28,11,5,0,1,5,outbound,services,False,0
95,297.41,9,3,2,0,15,paid_search,finance,False,0
36,516.25,7,7,0,1,3,organic,ecommerce,False,1
95,1477.53,13,7,0,0,34,organic,ecommerce,False,1
13,140.76,13,5,0,0,2,referral,services,True,1
71,4330.71,12,4,1,0,83,social,saas,False,0
39,458.28,11,5,0,0,46,organic,services,False,0
137,743.85,11,3,0,1,17,outbound,ecommerce,True,0
53,232.12,16,7,0,1,46,outbound,finance,True,1
148,1544.12,10,1,0,3,64,outbound,services,False,0
82,434.58,9,6,0,1,29,organic,healthcare,False,0
49,332.25,8,4,0,0,8,organic,saas,True,1
103,277.13,7,4,1,0,26,outbound,services,True,0
103,376.72,16,3,1,1,24,paid_search,ecommerce,False,0
80,748.71,10,3,2,3,11,referral,ecommerce,False,1
9,585.7,10,3,0,0,47,social,healthcare,True,0
25,473.49,12,4,1,1,4,organic,ecommerce,False,1
165,241.91,15,4,1,2,39,social,finance,False,1
20,228.34,11,4,2,3,10,outbound,saas,False,1
111,310.79,12,2,1,1,8,social,ecommerce,True,0
96,780.77,9,4,0,0,12,paid_search,services,False,0
31,955.52,13,0,0,1,17,outbound,saas,False,1
11,1093.4,11,4,0,4,82,referral,ecommerce,True,1
35,492.03,11,7,1,0,8,social,finance,False,0
288,723.11,15,4,0,1,27,outbound,services,True,0
27,416.36,15,6,0,1,55,social,healthcare,False,0
29,86.29,6,4,0,2,21,paid_search,services,False,0
25,397.05,14,3,0,1,22,organic,saas,False,0
144,338.55,9,6,1,1,9,organic,ecommerce,True,0
45,174.33,9,3,2,0,68,referral,services,False,0
33,279.39,17,7,0,1,2,referral,services,True,1
169,564.02,9,1,0,1,7,referral,healthcare,False,0
87,158.66,12,2,0,2,39,paid_search,healthcare,False,1
26,242.07,11,2,0,1,23,social,ecommerce,False,0
21,2316.71,14,2,0,0,6,outbound,saas,False,0
138,99.22,16,7,0,0,15,organic,services,False,0
55,410.27,12,2,0,3,15,social,services,True,0
16,153.5,14,4,0,1,27,social,ecommerce,False,0
13,232.38,9,7,0,1,1,referral,ecommerce,False,1
22,404.34,11,5,0,0,4,organic,ecommerce,False,0
20,183.54,13,3,0,0,16,social,saas,False,0
11,874.74,7,6,1,0,4,outbound,finance,False,0
23,1902.93,10,4,1,1,111,social,healthcare,False,0
26,1143.3,14,3,0,0,84,outbound,saas,False,0
38,1372.81,12,3,1,1,39,outbound,healthcare,True,0
212,124.0,12,4,1,2,34,paid_search,services,False,0
44,386.42,16,5,0,0,9,referral,saas,False,0
48,786.37,9,6,1,0,1,referral,ecommerce,False,0
82,1177.55,12,3,0,0,16,outbound,healthcare,False,0
45,2845.1,9,5,0,0,18,organic,saas,False,0
75,1435.17,14,4,0,1,1,paid_search,healthcare,False,0
68,1207.72,6,4,2,0,28,outbound,healthcare,False,0
60,6860.91,17,7,0,0,9,paid_search,saas,True,1
499,542.57,10,3,0,0,71,social,saas,True,0
113,369.05,10,2,1,1,31,paid_search,services,False,0
23,588.37,12,4,0,0,65,outbound,ecommerce,True,0
73,197.34,19,7,0,1,11,outbound,healthcare,False,0
29,527.23,5,2,0,2,56,paid_search,healthcare,False,1
78,87.63,16,4,1,1,20,social,services,False,0
18,290.17,13,0,0,0,4,paid_search,finance,False,0
23,439.07,13,2,0,0,155,referral,services,True,0
72,1273.64,12,7,0,0,28,social,healthcare,False,0
121,1496.81,13,7,0,1,5,outbound,ecommerce,False,0
82,187.99,10,8,1,1,26,organic,ecommerce,True,0
108,3928.58,10,3,0,1,22,organic,ecommerce,False,0
74,571.56,9,7,0,0,17,social,ecommerce,False,0
63,626.43,8,2,1,0,3,referral,saas,False,1
36,97.74,10,4,1,1,18,referral,ecommerce,False,1
105,265.06,14,5,0,2,43,organic,ecommerce,False,1
124,1407.86,13,7,1,0,33,paid_search,saas,True,1
52,583.93,9,1,0,1,47,outbound,ecommerce,False,0
50,548.84,17,2,0,2,49,organic,finance,True,0
195,618.42,19,4,1,1,17,paid_search,healthcare,False,1
54,116.37,15,5,1,3,33,outbound,services,True,0
58,447.37,12,4,2,2,5,organic,healthcare,False,0
80,2014.91,14,4,0,1,13,social,services,False,1
50,1460.75,15,2,1,3,16,paid_search,finance,False,1
28,434.76,18,8,1,2,3,outbound,saas,False,1
74,2353.52,8,2,0,1,14,social,services,True,0
53,139.9,10,5,1,3,30,outbound,saas,True,0
238,186.48,16,2,1,3,53,organic,healthcare,False,1
103,3176.78,13,2,1,3,1,referral,finance,False,1
34,878.29,12,5,0,0,81,social,ecommerce,False,0
98,369.12,12,2,0,3,1,organic,healthcare,True,1
70,466.23,15,4,0,3,31,organic,ecommerce,False,0
156,219.94,15,5,1,0,23,organic,saas,False,1
36,649.75,18,3,2,0,73,outbound,saas,False,1
63,600.28,16,4,1,0,22,social,saas,False,0
50,502.65,7,4,0,0,30,referral,saas,False,1
57,154.51,14,3,0,0,13,social,healthcare,True,0
27,642.11,13,2,1,1,11,referral,healthcare,False,0
87,290.18,14,5,0,2,9,referral,ecommerce,True,1
76,183.83,11,5,0,3,4,paid_search,finance,False,1
153,1748.9,10,1,0,0,86,referral,saas,False,0
54,4314.43,9,2,2,3,28,organic,ecommerce,False,1
39,3437.91,9,8,2,3,17,outbound,finance,False,1
103,944.0,15,5,0,1,81,outbound,services,False,0
29,377.82,6,6,1,4,48,paid_search,ecommerce,True,0
130,459.27,18,3,0,2,10,referral,saas,False,0
130,739.22,11,5,2,3,8,organic,finance,False,1
149,323.68,17,2,0,0,53,outbound,services,True,1
74,1842.37,14,7,0,1,4,outbound,ecommerce,False,0
37,64.35,9,3,0,3,28,outbound,saas,False,0
60,366.6,8,6,0,2,12,paid_search,saas,False,0
74,1097.81,10,3,0,1,55,organic,healthcare,True,0
35,211.63,13,2,1,1,26,organic,services,False,0
159,387.55,10,7,2,1,17,organic,finance,True,1
87,892.16,8,3,0,1,2,organic,ecommerce,False,1
27,2249.06,9,3,0,1,3,organic,healthcare,False,0
246,135.11,9,4,0,2,19,outbound,services,False,0
59,125.45,12,8,1,1,24,organic,healthcare,False,1
23,191.32,11,4,1,1,23,organic,services,False,0
28,105.9,10,8,0,2,69,outbound,ecommerce,False,0
180,113.71,14,4,0,2,15,referral,ecommerce,True,0
235,186.3,10,4,1,0,34,social,healthcare,False,0
122,1691.71,13,1,0,0,17,referral,ecommerce,True,1
157,360.66,18,6,0,2,55,outbound,services,True,0
145,508.45,14,2,0,2,6,referral,healthcare,True,0
85,189.53,15,4,0,2,24,referral,ecommerce,True,0
71,928.47,16,1,1,1,53,social,ecommerce,False,1
84,3215.58,9,3,0,1,41,paid_search,healthcare,False,0
98,202.83,10,3,1,0,10,paid_search,ecommerce,False,0
30,2764.87,5,1,0,1,10,paid_search,finance,True,0
98,709.4,19,4,1,0,25,organic,ecommerce,False,0
175,501.13,11,2,1,1,20,social,ecommerce,False,0
46,735.19,12,2,1,2,9,paid_search,healthcare,False,0
42,728.16,8,3,0,1,153,organic,saas,False,0
80,3156.14,13,3,2,0,1,organic,finance,True,1
32,829.0,8,7,0,1,0,outbound,healthcare,True,0
19,846.5,14,6,0,0,30,paid_search,ecommerce,False,0
137,323.27,14,2,0,1,35,social,finance,True,0
38,1140.33,16,2,0,1,28,outbound,finance,False,0
55,189.27,12,5,1,2,1,organic,services,False,1
34,549.5,17,1,0,3,21,social,ecommerce,False,1
152,8806.84,11,6,1,3,82,paid_search,ecommerce,False,1
108,40.28,13,7,0,1,63,organic,finance,False,1
45,622.13,13,5,0,0,14,social,healthcare,False,0
21,646.53,10,8,1,0,3,outbound,healthcare,False,0
41,392.25,13,3,0,1,2,paid_search,healthcare,True,1
86,401.61,13,1,0,0,46,referral,finance,True,1
63,539.91,7,2,2,0,8,paid_search,saas,False,0
60,382.99,11,5,0,2,37,referral,healthcare,False,0
65,615.22,8,8,0,2,31,referral,saas,False,0
100,302.59,11,2,2,1,21,referral,ecommerce,True,1
53,3723.4,8,3,0,0,39,referral,finance,False,0
78,382.98,16,1,0,1,3,organic,healthcare,True,0
25,870.97,12,4,0,1,19,social,ecommerce,True,0
421,252.39,8,6,1,3,26,social,services,True,1
44,1252.81,14,2,0,2,12,social,finance,False,0
64,1026.05,9,5,2,0,8,organic,healthcare,False,1
86,749.39,17,5,0,1,2,paid_search,services,False,0
39,176.38,6,0,1,2,0,paid_search,ecommerce,False,1
55,232.2,14,4,2,2,80,organic,finance,False,0
54,2660.24,9,3,0,0,12,organic,saas,True,0
26,229.64,18,3,2,1,14,paid_search,ecommerce,False,1
78,935.33,15,1,0,0,41,social,ecommerce,False,0
15,191.58,14,1,1,0,2,organic,saas,False,0
222,1350.71,10,2,1,0,5,outbound,healthcare,False,0
103,248.04,15,4,0,1,29,referral,saas,False,0
91,188.07,14,6,0,0,19,social,healthcare,False,0
14,241.69,6,2,1,2,14,referral,saas,False,1
29,283.21,12,0,1,0,19,referral,saas,False,0
166,738.54,9,10,0,1,48,referral,services,False,0
1000,528.15,7,3,2,2,37,outbound,finance,False,0
142,164.82,14,3,2,0,17,referral,services,False,0
125,479.17,7,6,1,0,21,referral,healthcare,True,1
83,157.04,12,10,1,2,6,referral,saas,False,0
28,937.82,10,6,2,2,22,social,healthcare,False,0
121,1126.54,4,5,0,0,20,organic,healthcare,False,0
23,481.09,4,7,2,1,24,referral,saas,False,0
21,646.55,14,3,1,2,12,referral,services,True,0
20,2841.6,11,1,1,1,12,outbound,healthcare,False,0
119,420.9,19,5,1,2,22,referral,finance,False,1
52,191.66,9,1,1,1,15,paid_search,healthcare,True,1
59,879.36,7,3,0,0,43,outbound,healthcare,False,0
54,158.75,10,1,1,1,127,paid_search,ecommerce,False,0
22,399.19,11,5,0,3,0,organic,services,False,1
32,270.7,17,5,1,2,14,organic,ecommerce,False,0
33,244.25,10,2,0,1,29,organic,saas,False,0
18,383.72,13,1,2,0,4,organic,saas,False,1
36,1211.84,9,4,0,1,16,paid_search,healthcare,False,0
23,1488.72,12,5,0,2,12,social,services,True,0
87,1244.15,11,3,1,2,21,social,services,True,0
93,689.77,13,4,0,1,5,organic,finance,True,0
19,380.8,10,6,2,3,9,referral,services,True,1
43,46.63,12,1,1,0,34,organic,finance,False,1
241,711.7,7,6,0,2,50,outbound,ecommerce,False,0
25,50.43,10,6,1,1,16,organic,healthcare,False,0
77,72.0,11,8,0,2,0,referral,saas,True,1
59,419.19,15,6,2,2,2,paid_search,saas,False,0
131,641.99,12,3,1,3,3,referral,ecommerce,True,0
69,313.85,9,3,0,0,7,paid_search,saas,False,1
39,2288.22,10,2,0,0,1,social,services,True,0
58,782.19,9,0,0,1,57,organic,services,False,0
58,383.98,8,8,1,3,12,outbound,ecommerce,False,0
51,1971.03,16,6,0,2,28,referral,finance,True,0
19,2356.93,7,7,1,1,23,social,ecommerce,False,1
148,822.67,12,5,0,1,52,outbound,saas,False,0
128,226.95,10,3,1,0,24,outbound,ecommerce,True,0
24,284.21,16,4,1,3,30,organic,saas,False,0
43,115.96,11,4,1,1,18,paid_search,ecommerce,False,0
46,472.29,15,6,0,2,49,paid_search,saas,True,0
22,172.42,13,3,0,2,12,paid_search,saas,False,0
12,354.58,8,0,0,0,49,referral,saas,True,0
32,639.44,22,4,1,0,5,outbound,services,True,1
41,67.78,9,7,0,1,104,outbound,saas,False,0
17,139.25,12,7,0,3,38,referral,ecommerce,False,0
63,296.83,14,7,0,2,15,referral,healthcare,False,1
138,467.53,9,3,0,1,56,outbound,ecommerce,False,0
107,300.7,17,1,2,1,3,outbound,healthcare,False,0
49,375.96,16,2,0,1,3,organic,saas,True,0
13,243.18,17,6,0,0,40,referral,healthcare,True,1
97,115.65,15,5,0,0,3,outbound,healthcare,False,0
61,288.66,10,3,0,1,6,paid_search,finance,False,0
77,398.15,7,3,0,1,79,paid_search,healthcare,False,0
257,361.26,12,2,0,1,5,outbound,ecommerce,True,0
28,551.03,10,2,1,1,0,outbound,ecommerce,False,0
5,749.12,12,8,0,0,19,outbound,saas,False,0
24,974.31,8,4,1,1,63,social,healthcare,False,0
81,261.5,18,2,0,2,23,paid_search,saas,False,0
56,101.92,7,2,0,0,14,paid_search,ecommerce,False,0
21,1757.41,16,3,0,3,42,referral,finance,True,1
18,724.47,10,5,1,3,56,referral,saas,False,1
41,189.68,8,7,2,1,16,referral,saas,False,1
20,650.48,14,4,0,1,6,referral,finance,False,0
83,1433.67,14,2,0,1,39,paid_search,ecommerce,False,0
39,2777.14,11,4,0,0,17,social,services,True,0
33,633.09,18,2,0,2,11,paid_search,services,False,0
30,1421.79,11,1,1,0,20,paid_search,services,False,0
67,146.99,7,4,0,1,18,organic,ecommerce,False,0
56,475.37,13,4,0,0,31,organic,ecommerce,False,0
64,352.48,9,4,0,1,37,outbound,healthcare,False,0
63,694.07,12,4,0,2,24,paid_search,healthcare,True,0
52,2468.08,10,6,1,1,3,organic,healthcare,False,0
24,632.63,10,6,0,0,23,social,ecommerce,False,0
30,192.93,16,3,0,1,65,referral,saas,True,0
40,139.29,17,2,1,2,4,organic,saas,False,1
285,2554.93,13,4,1,1,51,paid_search,saas,False,0
19,823.69,9,3,2,2,41,organic,saas,True,1
39,771.3,14,4,1,0,36,social,services,False,0
59,349.42,8,3,0,2,18,paid_search,saas,False,0
43,644.11,8,6,1,1,1,organic,healthcare,False,0
129,183.65,17,3,0,0,29,organic,services,False,0
43,725.74,10,3,0,0,14,referral,ecommerce,False,0
45,152.19,2,1,1,0,23,organic,healthcare,False,0
105,344.02,14,2,0,0,29,outbound,finance,False,0
232,259.07,5,2,0,0,18,organic,ecommerce,True,0
168,25.0,11,3,1,1,17,referral,healthcare,False,0
49,348.36,14,5,0,1,16,paid_search,services,False,0
52,200.56,15,3,1,1,14,paid_search,finance,False,0
57,399.26,8,6,3,1,10,organic,services,False,0
61,493.6,18,3,1,2,4,outbound,services,True,1
28,2886.88,9,3,0,2,42,outbound,ecommerce,False,0
116,668.28,11,2,0,0,8,organic,finance,True,1
64,688.22,10,6,0,3,55,organic,healthcare,False,0
53,808.85,15,6,0,1,24,outbound,finance,False,0
20,1178.28,8,9,0,2,49,referral,finance,False,1
57,776.1,7,5,0,1,41,organic,finance,False,0
12,653.09,13,7,0,1,4,organic,services,False,0
34,1003.5,14,3,1,1,18,social,ecommerce,False,0
35,43.53,15,5,1,2,33,social,finance,False,0
69,3980.06,19,3,0,1,55,referral,ecommerce,True,0
246,2415.66,10,0,0,1,16,outbound,healthcare,False,0
86,612.25,13,6,0,0,4,referral,finance,False,0
174,119.94,8,7,0,0,7,paid_search,finance,False,0
91,1653.01,19,3,0,0,25,referral,ecommerce,False,0
134,246.19,14,4,0,5,13,paid_search,healthcare,True,1
241,840.37,16,5,1,1,13,organic,ecommerce,False,0
30,136.61,9,4,0,2,0,organic,saas,True,0
29,4566.06,17,3,1,2,57,paid_search,ecommerce,False,0
93,116.49,20,4,1,0,48,social,services,False,0
54,527.94,16,2,1,3,22,organic,ecommerce,False,1
65,59.02,18,4,1,0,30,paid_search,services,False,0
45,472.85,15,3,1,2,40,referral,saas,True,0
34,322.05,12,8,0,2,9,referral,finance,True,1
200,1536.38,12,1,0,0,22,social,healthcare,False,0
23,322.02,9,4,0,3,34,outbound,finance,False,0
95,1538.59,15,4,0,2,1,social,healthcare,False,0
83,176.95,10,2,2,1,74,organic,finance,True,0
15,371.68,13,2,2,2,6,referral,services,False,0
28,379.21,14,0,2,0,11,referral,healthcare,False,0
32,808.83,8,5,0,1,13,organic,saas,True,0
86,712.21,12,4,1,3,4,organic,ecommerce,True,1
41,1014.58,15,4,0,0,11,organic,finance,False,0
51,643.44,7,5,0,1,15,paid_search,healthcare,False,0
17,954.62,6,7,0,1,4,paid_search,healthcare,False,0
351,200.77,12,2,0,4,31,organic,healthcare,False,0
58,726.91,6,4,0,2,14,outbound,ecommerce,False,1
81,2460.71,14,4,2,1,59,outbound,finance,False,0
35,91.84,13,2,0,1,0,organic,finance,False,0
32,803.52,15,4,1,0,57,outbound,finance,True,0
252,969.5,7,2,2,1,3,organic,finance,False,1
12,2124.28,11,3,0,1,12,outbound,services,False,0
68,1018.46,11,1,1,1,39,outbound,healthcare,False,0
21,544.74,11,2,0,2,2,organic,services,False,0
39,757.54,11,4,0,1,82,social,saas,True,0
33,236.27,11,2,1,2,7,outbound,healthcare,False,1
25,334.3,13,5,0,2,5,outbound,finance,False,0
56,129.58,11,5,1,0,3,outbound,healthcare,False,0
7,2179.89,12,4,1,1,29,referral,ecommerce,False,0
42,772.91,11,2,0,1,32,organic,healthcare,False,0
51,197.13,10,3,1,0,13,outbound,ecommerce,False,0
18,646.36,12,9,2,1,34,referral,services,True,0
183,1570.81,8,5,0,0,25,referral,ecommerce,False,0
34,1329.81,13,3,0,0,1,paid_search,saas,True,0
45,194.88,11,4,1,1,0,referral,healthcare,False,0
34,25.0,10,8,2,2,8,organic,ecommerce,False,1
51,731.71,7,2,0,0,27,social,saas,False,0
155,202.98,6,1,4,1,25,organic,healthcare,True,1
395,918.12,13,7,0,0,22,social,healthcare,False,0
99,1274.45,12,3,0,0,2,outbound,saas,False,0
130,1500.62,16,3,2,0,40,referral,healthcare,False,0
216,2820.7,9,6,0,1,22,referral,healthcare,False,1
67,1696.56,6,5,1,1,29,paid_search,finance,False,1
192,2834.3,11,9,0,1,12,outbound,ecommerce,False,0
103,1956.79,16,2,1,0,27,social,saas,False,0
61,2134.99,9,4,1,1,3,paid_search,services,True,1
72,473.02,9,2,0,3,37,organic,healthcare,False,0
13,135.73,17,2,1,0,11,organic,saas,False,0
69,5897.42,8,4,2,1,17,paid_search,services,False,0
16,524.77,19,2,0,1,7,outbound,saas,True,0
15,1683.63,10,2,2,0,5,social,finance,False,0
64,284.21,7,6,1,3,5,organic,finance,False,0
22,1291.97,11,1,1,4,5,outbound,services,False,0
54,42.74,8,2,0,1,23,paid_search,services,False,0
61,326.87,15,5,1,0,35,outbound,ecommerce,False,0
63,446.57,10,3,0,0,16,organic,finance,False,0
26,782.59,15,3,0,0,33,referral,ecommerce,True,1
